issuer_id,user_id,issuer_type,email,username,status,level,country,region,created_at,updated_at,metadata
89dcb07b-9b82-4a2b-9e30-8c618a0d0e98,e89d7bbd-74ac-4e06-82be-598e96a9ee03,ATHLETE,user11313@test.com,user_2313,PASSED,PRO,UK,NA,2025-07-23,,
3d2b4647-e8df-4641-ac91-a3667baa05f0,34ae3ccb-d99b-4efa-94f2-7c89c003bff0,ATHLETE,user10306@test.com,user_1306,PASSED,COLLEGE,US,NA,2025-01-06,,
091aa7d8-c1f4-4ebf-9660-9a8f9d0a7957,75ab3671-acc1-42ef-bcd8-3577cd1512bb,CREATOR,user11666@test.com,user_2666,PASSED,PRO,US,NA,2025-04-07,,
e5737232-cb38-4acb-8317-acb516e19739,facd0229-ce57-4d06-bded-53d058ce9f8a,CREATOR,user10862@test.com,user_1862,PASSED,YOUTH,CA,NA,2025-04-15,,
adb5c42f-bee8-46e7-ade5-8fdd04d02702,1a895337-97c7-4675-af5f-1eee57a6c19c,CREATOR,user11566@test.com,user_2566,PASSED,YOUTH,CA,NA,2025-05-18,,
277d7aa6-6ba8-44b6-92d6-886731f6f7ef,33d3aa1e-8593-4518-b60d-23a07bf564cb,ATHLETE,user10530@test.com,user_1530,PASSED,PRO,US,NA,2025-12-21,,
4e46e581-febe-4616-be8b-e4670baacc70,731ef6ee-a9e7-4e9d-8455-aa7ba16282a0,CREATOR,user10654@test.com,user_1654,PASSED,COLLEGE,US,NA,2025-07-27,,
701ce3b3-0491-4bb6-bbe1-6e2c15d3574e,09361a67-b9e2-413f-9e6b-a90463ec6db7,CREATOR,user11259@test.com,user_2259,PASSED,PRO,US,NA,2025-06-04,,
366fd3dd-1099-44ef-97f1-8f1591976ba2,5e218e5b-5320-4496-89cc-6d3a962ecaf2,ATHLETE,user10233@test.com,user_1233,PASSED,PRO,US,NA,2025-01-29,,
86ab1e17-4e52-4e16-8064-510845959ba4,f396eb1b-e7e1-4894-90ad-5695bbcf24c4,ATHLETE,user10120@test.com,user_1120,PASSED,YOUTH,CA,NA,2025-06-01,,
a7b003bc-efed-4fbc-b0b5-c39d87986f4f,1f4e6441-961d-4f3d-9014-f3ddbcbab67b,ATHLETE,user11697@test.com,user_2697,FAILED,YOUTH,US,NA,2025-04-19,,
2da175f4-7a72-4212-bfdc-ab2397d24af0,460086d2-0a91-431e-9f39-5d8a25b7a2b2,ATHLETE,user10949@test.com,user_1949,FAILED,COLLEGE,UK,NA,2025-02-27,,
dd6b1aa0-0389-4b7d-a86b-63ab5b7a36ad,e6d3e0cd-e7b0-4062-82d9-3c9ec018e6b4,CREATOR,user10617@test.com,user_1617,PENDING,COLLEGE,UK,NA,2025-04-16,,
d2de152c-e992-4ede-9f46-475b4367f726,2e2c124d-e0e9-40d6-89e0-bdcec2c865a0,ATHLETE,user11178@test.com,user_2178,PENDING,PRO,US,NA,2025-01-08,,
c68ee746-7c85-407e-a37d-05277cba579c,712ca3bb-64dd-4ea8-83cf-3dbe86de6691,ATHLETE,user10307@test.com,user_1307,FAILED,PRO,US,NA,2025-02-21,,
e6785cc7-caa3-4c7a-9842-966b5dcdfbe0,7411c151-b47c-4d21-90ef-e8c75c2321bb,CREATOR,user10135@test.com,user_1135,FAILED,COLLEGE,CA,NA,2025-10-24,,
fe648e41-af9b-44b7-8524-ed1fc4606f28,7c78f107-3206-44b0-b5d2-31eb43b40c28,ATHLETE,user10554@test.com,user_1554,PENDING,COLLEGE,US,NA,2025-11-18,,
0f901e41-9b49-40c3-8695-15025e322285,6c521708-7cab-4229-873b-98c199ce2f39,CREATOR,user11673@test.com,user_2673,FAILED,YOUTH,US,NA,2025-09-11,,
867e0a22-70fe-45e7-a3b2-05f73baed6a2,0dd6b99a-318f-4143-9aa3-514af767bedb,ATHLETE,user10583@test.com,user_1583,FAILED,YOUTH,UK,NA,2025-03-30,,
aaf3987e-31ae-481f-82c8-066a07f44e8a,34dfecb9-1dab-489c-812f-8a726c991dcb,CREATOR,user11640@test.com,user_2640,FAILED,PRO,CA,NA,2025-07-06,,
b1284aa2-4917-4f9b-a514-1345b8c0e93d,d0ab458e-c555-411b-ad48-335801081d0a,CREATOR,user10670@test.com,user_1670,FAILED,COLLEGE,US,NA,2025-07-18,,
6b2161b8-5999-499d-ae14-87525c2d8d0e,fcaaecd7-fa2c-434d-acf6-3264075ea24d,ATHLETE,user10834@test.com,user_1834,PENDING,PRO,US,NA,2025-11-22,,
55503d73-250e-47fe-8317-723d8be27c2e,5d809239-b395-4c56-9d36-c6a106243c76,CREATOR,user10109@test.com,user_1109,PENDING,PRO,US,NA,2025-05-24,,
96d8587d-9efa-4b64-82d2-7b213c88513d,c75b953c-e2ea-4975-8d7e-6cdd50f8554b,CREATOR,user11164@test.com,user_2164,PENDING,PRO,UK,NA,2025-03-21,,
d64271b4-d415-44e9-b406-97fa05fe2abc,e3be2c72-24a5-406c-9f9a-88044fa13eed,ATHLETE,user11959@test.com,user_2959,PENDING,COLLEGE,CA,NA,2025-08-01,,
fac59d64-f260-4cea-9b1a-718a2600c534,ae3bc5de-13e6-4ced-a5c1-a83946255f97,CREATOR,user11464@test.com,user_2464,FAILED,PRO,US,NA,2025-12-07,,
641c8f32-596b-4150-a773-b06f0d4e2bd1,98479776-a739-483f-861b-dab6eaaecf58,ATHLETE,user11728@test.com,user_2728,FAILED,COLLEGE,US,NA,2025-10-25,,
050cc7ba-900b-4745-bd8d-b18fb7ad3213,8df89ccc-5048-432e-bbf2-7fbdcdc82420,ATHLETE,user11242@test.com,user_2242,FAILED,COLLEGE,CA,NA,2025-03-21,,
e2f74e98-e6eb-452d-96b8-6093a951a767,626089c9-a0f4-4e5e-911d-7b5d23f444a2,CREATOR,user10211@test.com,user_1211,FAILED,PRO,UK,NA,2025-12-18,,
7bb3ebee-ea45-451c-a1bd-cc4d2a3fc00d,a61e8dc5-7a37-4911-a6d0-d48ca8f93e67,CREATOR,user11767@test.com,user_2767,PENDING,YOUTH,CA,NA,2025-07-03,,
945fe954-05e3-4e63-8a99-517b6f5580b2,bdb30ec9-732c-4efc-9d96-d3a409c11737,CREATOR,user11120@test.com,user_2120,FAILED,COLLEGE,US,NA,2025-12-26,,
c9440fb9-1be1-454e-b698-dda14def8fdc,8f343e7e-f674-4ff4-9c9b-81935356a122,ATHLETE,user10679@test.com,user_1679,FAILED,YOUTH,US,NA,2025-12-21,,
ae5c636b-3d33-41d1-95eb-ad6caa510dce,49313a89-efe1-4610-b0fe-484bea26b365,ATHLETE,user11950@test.com,user_2950,FAILED,YOUTH,US,NA,2025-09-01,,
d6b57b90-b030-47e6-b1e5-0183a35b7253,13a118e3-73fe-45a5-90fc-32c186008190,CREATOR,user11838@test.com,user_2838,PENDING,COLLEGE,UK,NA,2025-02-07,,
022b666c-688e-4739-ada5-470f670e0372,7cb79dd6-f45c-48f0-a295-5fd7862d4a76,ATHLETE,user10411@test.com,user_1411,FAILED,PRO,US,NA,2025-06-08,,
839dfd11-37e5-43ab-a4c0-ce8c19c6921e,96e2cebb-fd99-44de-9933-008abc43f32c,ATHLETE,user11324@test.com,user_2324,PENDING,PRO,US,NA,2025-04-04,,
edb29271-f6ab-42e3-9746-935e5aba32ab,208c7400-bac2-42d9-9296-2c72d7664f00,CREATOR,user10782@test.com,user_1782,PENDING,COLLEGE,CA,NA,2025-02-25,,
de0271ea-4e42-4501-90d5-1700689f1ec5,a62ef9e4-8174-46ce-95e4-c9bfb4470b91,CREATOR,user11345@test.com,user_2345,PENDING,YOUTH,CA,NA,2025-08-13,,
aff4b541-1404-4dac-b0f2-74101f3e2f62,481a5184-fbe0-43fe-9ac5-3d104eb9713b,CREATOR,user10874@test.com,user_1874,PENDING,PRO,US,NA,2025-03-14,,
7a896a64-2b20-40ee-b56d-1e24bc0f78b8,e9fc24e1-1746-4ca8-9861-de6928177192,CREATOR,user11652@test.com,user_2652,PENDING,COLLEGE,UK,NA,2025-11-17,,
739d338d-53f4-459a-ac90-b3fb55613ba7,35a222b3-0fe6-42dd-bc0e-87a03f43ff8c,ATHLETE,user11278@test.com,user_2278,PENDING,YOUTH,US,NA,2025-03-11,,
06df318b-273a-463d-aeda-1a04e1710b49,1abb9829-fe27-4aad-b282-04e4beafcc68,ATHLETE,user10785@test.com,user_1785,FAILED,PRO,CA,NA,2025-05-20,,
cd8304f3-9626-4789-8e1e-79f075a39e12,8ab38160-9cd2-4054-b49f-8f3ba79d5cf6,ATHLETE,user11818@test.com,user_2818,PENDING,PRO,US,NA,2025-04-22,,
a131c901-08c4-40e5-a2c5-e750eafaec7c,50ac3100-bba8-40a8-96c5-a558d7ef18a9,CREATOR,user11198@test.com,user_2198,PENDING,PRO,US,NA,2025-11-16,,
f60cda2a-8470-4f63-b712-933b3d62f008,cbd7ff91-330c-4510-bd08-168f57ea35c4,ATHLETE,user10807@test.com,user_1807,PENDING,PRO,UK,NA,2025-11-30,,
a8e0627b-1317-4269-a362-f7ab2189132c,7907936b-67df-4caa-a67a-c093a76157fa,CREATOR,user10712@test.com,user_1712,PENDING,PRO,US,NA,2025-07-08,,
cc0ad695-19e2-4a39-abe8-ade28ca793be,3dd5b21f-d7ef-469b-a96f-dd910e2d155f,CREATOR,user11990@test.com,user_2990,PENDING,PRO,UK,NA,2025-10-14,,
0897b7ec-e83d-4c40-8bf0-9461e5053577,37a810ac-7a96-43aa-8ca4-e6c62b00a969,ATHLETE,user11659@test.com,user_2659,FAILED,YOUTH,UK,NA,2025-03-05,,
9a4e0641-6198-475b-996f-3ecfb141b106,6ab67b4f-4394-4b90-9a4d-2ab57448d6f1,CREATOR,user11190@test.com,user_2190,PENDING,PRO,UK,NA,2025-05-30,,
c6e19fa1-1f2f-4188-89ea-5f881869a5cd,fb90566f-3359-4332-ad82-02f090a2e2f6,CREATOR,user11225@test.com,user_2225,FAILED,YOUTH,US,NA,2025-11-10,,
39d2f5ef-d194-4a0d-9408-6e4fd23bbaad,a3f21d58-2f10-4e9e-a24b-3aade67c3191,ATHLETE,user10602@test.com,user_1602,FAILED,COLLEGE,US,NA,2025-09-03,,
516fea06-760a-43dc-9b19-dd20d3480732,ab8dba6d-0c4a-4157-955d-4925d90a726e,CREATOR,user10270@test.com,user_1270,FAILED,YOUTH,UK,NA,2025-08-09,,
ff1bfd1e-33e6-44e1-a673-dd5c4c0f7130,3ff86fe9-7bd1-4d4c-bf1c-94d071f089ef,ATHLETE,user11384@test.com,user_2384,PENDING,COLLEGE,CA,NA,2025-01-17,,
5d109710-5615-4603-8429-894e50db5720,efa8ef91-0b10-44ef-a7b6-8cd6dae58a5b,ATHLETE,user10231@test.com,user_1231,FAILED,PRO,US,NA,2025-01-26,,
7baba446-182e-4330-b731-4ae5a9017711,029eafa2-aa50-4971-a206-ed3d3bf46b2d,ATHLETE,user10049@test.com,user_1049,FAILED,PRO,UK,NA,2025-05-24,,
842429d2-e28f-4aaa-903e-609a67c47ad0,cc7cbca4-5264-490b-955f-e791e937877b,CREATOR,user10462@test.com,user_1462,PENDING,COLLEGE,CA,NA,2025-11-08,,
a70280eb-7431-4382-ae24-4cc0da999b8e,031dc71d-b3e3-4368-bd0f-de6f7b99e937,ATHLETE,user11105@test.com,user_2105,PENDING,YOUTH,CA,NA,2025-12-10,,
e8f3d425-a23c-4e2e-acca-875b904269cd,aa8324d0-7cd2-44c2-b85f-a23e3ac38617,ATHLETE,user10855@test.com,user_1855,PENDING,YOUTH,US,NA,2025-04-09,,
83d89115-ccc8-4bc7-b2e8-ef000c5fe5d6,767dcd23-a4ca-426d-97ba-69ec97af32f7,ATHLETE,user10693@test.com,user_1693,PENDING,PRO,UK,NA,2025-06-30,,
445e540e-2d0f-43e7-aa24-2ffeedb065cf,f9075748-8da3-43e3-9783-dd36db19e3be,CREATOR,user11551@test.com,user_2551,FAILED,COLLEGE,CA,NA,2025-10-22,,
